,author,cite_num,paper_num
894,T. F. Jaeger,252,1
895,Yunus Saatci,252,3
896,Lawrence Saul,252,3
897,Thomas Buhler,251,3
898,Jason Farquhar,251,2
899,Yiming Yang,251,8
900,University of Technology,250,1
901,Jeff Schneider,250,17
902,Xiaohai Sun,250,2
903,Kevin Regan,250,2
904,Hannes Nickisch,250,6
905,Shenghuo Zhu,249,8
906,Sebastian Seung,249,2
907,Terry Koo,249,2
908,Thomas Jaksch,249,1
909,Alexandru Niculescu-mizil,249,2
910,Naiyan Wang,249,2
911,Markus Maier,249,2
912,Michael Collins,248,4
913,Martin Riedmiller,248,3
914,Jonathan W. Pillow,247,22
915,Avrim Blum,246,7
916,James Petterson,246,8
917,Shih-Fu Chang ,245,1
918,Benjamin Van Roy,245,9
919,Peter Frazier,244,5
920,Misha Denil,244,6
921,Alessandro Bergamo,243,2
922,Rina Foygel,243,5
923,Michael Brueckner,242,1
924,Jonathan Huang,242,7
925,Sajid M. Siddiqi,241,3
926,David Eigen,241,1
927,Christian Puhrsch,241,1
928,Jesse Hoey,240,1
929,Marco F. Duarte,240,2
930,pang Wei Koh,240,2
931,Aaron van den Oord,240,3
932,Anoop Korattikara,240,3
933,Lei Wang,240,4
934,Yonatan Amit,239,2
935,David Kauchak,239,1
936,Rasmus Madsen,239,1
937,Bianca Zadrozny,239,3
938,Yoav Freund,239,4
939,Kristian Kersting,239,4
940,Srikantan S. Nagarajan,238,5
941,Hema S. Koppula,238,1
942,Abhishek Anand,238,1
943,Lorenzo Rosasco,237,14
944,Yu-Yin Sun,237,1
945,Yuxin Chen,237,7
946,Alexander T. Ihler,236,11
947,Stephen Green,236,2
948,Alessandro Magnani,236,3
949,Sebastien Bubeck,234,6
950,Ulrike V. Luxburg,234,4
951,Bipin Suresh,234,2
952,Maneesh Bhand,234,2
953,Donald Goldfarb,234,3
954,Boqing Gong,233,4
955,Jieping Ye ,233,4
956,Laura Dietz,232,2
957,Bryan Russell,232,4
958,University of Maryland,232,2
959,Edward Y. Chang,231,2
960,Seunghak Lee,231,3
961,Eric Wiewiora,231,2
962,Joel Tropp,231,2
963,Michalis Titsias,230,3
964,Michalis K. Titsias,230,4
965,Yann Dauphin,229,5
966,Hamid Maei,229,1
967,Csaba SzepesvariEric Wiewiora,229,1
968,Thomas Gartner,229,5
969,David Andrzejewski,229,1
970,Lev Reyzin,228,3
971,Raman Arora,228,9
972,Alexandre Gramfort,227,5
973,Pradeep Ravikumar,227,15
974,Bo Long,227,2
975,Paul Lamere,227,1
976,Haiqin Yang,227,2
977,Thierry Bertin-mahieux,227,1
978,Xiaoyun Wu,227,2
979,Marc Lanctot,227,8
980,Philip S. Yu,227,2
981,Graham Taylor,227,1
982,Simon Osindero,227,4
983,Tianshi Gao,227,3
984,Klaus Greff,227,4
985,Raymond Mooney,226,2
986,Jonathan D. Cohen,226,4
987,Viren Jain,226,4
988,Nir Ailon,226,4
989,Miroslav Dudik,226,4
990,Milind Ganjoo,225,1
991,Ozan Irsoy,225,2
992,Marie Szafranski,225,4
993,Amos J. Storkey,225,10
994,Adam Kalai,224,5
995,Bruno A. Olshausen,224,4
996,Elman Mansimov,224,1
997,Deepak Agarwal,224,3
998,Bharath Bath,223,1
999,Linda Moy,223,1
1000,Anna Jerebko,223,1
1001,Brody Huval,223,1
1002,Gael Varoquaux,223,7
1003,Luca Bogoni,223,1
1004,Charles Florin,223,1
1005,Gerardo Valadez,223,1
1006,Linda Zhao,223,1
1007,Volker Roth,222,8
1008,Yarin Gal,222,6
1009,Lise Getoor,222,8
1010,Wei Chen,222,10
1011,Liang Sun,221,6
1012,Hamid R. Maei,221,2
1013,Matthias Krauledat,221,3
1014,Chuong B. Do,220,4
1015,Tapani Raiko,220,6
1016,Sebastian Nowozin,219,8
1017,Ethem Alpaydin,218,1
1018,Yu-Xiang Wang,218,9
1019,Daphna Weinshall,218,7
1020,Mehmet Gonen,218,1
1021,Wojciech Gryc,218,1
1022,Vadim V. Nikulin,217,2
1023,Steven C.H. Hoi,217,4
1024,Felix A. Wichmann,216,2
1025,Olivier Delalleau,216,3
1026,David A. Knowles,215,5
1027,David Woodruff,215,8
1028,Hamed Valizadegan,215,2
1029,Will Kay,214,1
1030,Soumith Chintala,214,1
1031,Frank Mcsherry,214,2
1032,R. B. Rao,214,2
1033,Tomas Kocisky,214,1
1034,Qirong Ho,214,5
1035,Anima Anandkumar,213,7
1036,Daniel Marcu,213,1
1037,Sam Roweis,213,2
1038,Wei Zhang,213,4
1039,Wenjie Fu,212,2
1040,Daniel Tarlow,212,9
1041,Dustin Lang,211,4
1042,Jeremy Kolter,211,1
1043,Olivier Sigaud,211,2
1044,Marcus Maloof,211,1
1045,Ran El-Yaniv,211,7
1046,Peter V. Gehler,210,3
1047,Pascal Germain,210,7
1048,Yi-kai Liu,209,2
1049,Huahua Wang,209,5
1050,Dimitris Samaras,209,7
1051,Anshumali Shrivastava,209,6
1052,Soeren Sonnenburg,209,2
1053,Alexander G. Gray,209,8
1054,Mayur Naik,208,2
1055,Victor Gabillon,207,6
1056,Matt Kusner,207,5
1057,Carsten Rother,206,6
1058,Geremy Heitz,206,3
1059,Ya Xue,206,3
1060,Sinead Williamson,206,5
1061,Mario Fritz,206,4
1062,Ehsan Elhamifar,205,3
1063,XuanLong Nguyen,205,6
1064,Sameer Singh,205,2
1065,Abdel-rahman Mohamed,205,2
1066,Sandeep Pandey,204,2
1067,Mark Zhang,204,1
1068,Bernhard Schoelkopf,203,8
1069,Hsuan-tien Lin,203,2
1070,Neil Lawrence,203,3
1071,Pierre Garrigues,203,3
1072,John Guiver,203,2
1073,Mingmin Chi,202,2
1074,Nino Shervashidze,202,2
1075,Chao Ruan,202,1
1076,Jurgen Van Gael,202,2
1077,Michael Lyu,201,4
1078,Ariadna Quattoni,201,4
1079,Lukasz Kaiser,200,2
1080,Matthew Streeter,200,4
1081,Carlos Diuk,200,3
1082,Bhaskar D. Rao,200,3
1083,Wei Wang,200,4
1084,Karl Schultz,199,1
1085,David Hardoon,199,1
1086,Hongying Meng,199,1
1087,Fernando De la Torre,199,4
1088,Aapo Kyrola,198,1
1089,Tejas D. Kulkarni,198,3
1090,Hossein Mobahi,198,2
1091,Rupesh K. Srivastava,198,2
1092,Fei Fei F. Li,198,1
1093,Joseph Bradley,198,1
1094,Daniel Bickson,198,1
1095,Friederike Hohlefeld,197,1
1096,Malik Magdon-Ismail,197,7
1097,Brendan J. Frey,197,6
1098,Vijay Mahadevan,197,3
1099,Ankur Moitra,197,3
1100,Nicolas Boulanger-Lewandowski,197,1
1101,Jennifer Dy,197,2
1102,Andras Kocsor,196,1
1103,Guy Lever,196,4
1104,Niao He,196,4
1105,Mehrdad Mahdavi,196,8
1106,Tao Li,196,1
1107,Geoffrey Gordon,196,2
1108,Rahul Sukthankar,195,3
1109,Nina Taft,195,2
1110,Christos Faloutsos,194,1
1111,Thomas Degris,194,3
1112,Timothy Lillicrap,194,3
1113,Gilles Blanchard,194,7
1114,Ning Chen,194,4
1115,Thomas Walsh,193,3
1116,Marius Leordeanu,193,2
1117,Andriy Myronenko,192,1
1118,Xubo Song,192,1
1119,Ling Li,192,2
1120,Junyuan Xie,192,2
1121,Eunho Yang,192,11
1122,Alexandre d'Aspremont,192,4
1123,David K. Duvenaud,192,6
1124,Craig Boutilier,192,4
1125,Dino Sejdinovic,191,8
1126,Tengyu Ma,191,7
1127,Michael C. Mozer,191,11
1128,Zhenyao Zhu,191,2
1129,Fabrizio Costa,191,2
1130,Christos Boutsidis,190,6
1131,David Hsu,190,6
1132,Sander Dieleman,190,2
1133,Yuan Qi,189,6
1134,Wee Sun Lee,189,7
1135,Li Wang,189,3
1136,Robert Busa-Fekete,189,8
1137,Tianqi Chen,189,3
1138,Laurent Dinh,189,2
1139,Peter J. Ramadge,189,5
1140,Gui-rong Xue,188,1
1141,Richard L. Lewis,188,4
1142,Richard S. Zemel,188,8
1143,Yuqiang Chen,188,1
1144,Ron Zass,187,2
1145,Ross B. Girshick,187,1
1146,Pedro F. Felzenszwalb,187,1
1147,Yichuan Tang,187,5
1148,Zhaosong Lu,186,4
1149,Alexandre Lacasse,186,4
1150,Rafal Jozefowicz,186,2
1151,Tat-Seng Chua ,186,1
1152,Alessandro Vespignani,186,1
1153,Alain Barrat,186,1
1154,Luca Dall'asta,186,1
1155,J. I. Alvarez-hamelin,186,1
1156,Radford M. Neal,186,2
1157,Nagarajan Natarajan,186,7
1158,Ashish Sabharwal,185,9
1159,Andreas Geiger,185,2
1160,Laurent El Ghaoui,185,2
1161,Haojun Chen,185,2
1162,Ryan G. Gomes,185,2
1163,Nam Nguyen,185,2
1164,Daniel J. Lizotte,184,4
1165,Karsten Borgwardt,184,7
1166,Peter Richtarik,184,6
1167,Yingyu Liang,184,8
1168,Clayton Scott,184,8
1169,Yutian Chen,183,7
1170,Carl E. Rasmussen,183,4
1171,John W. Paisley,183,1
1172,Lyle H. Ungar,183,2
1173,Tommi Jaakkola,182,11
1174,Emile Richard,182,7
1175,Marcello Restelli,182,6
1176,Hongjie Bai,182,1
1177,Kaihua Zhu,182,1
1178,Hang Cui,182,1
1179,Zhihuan Qiu,182,1
1180,Charless C. Fowlkes,181,2
1181,Emmanuel Candes,181,2
1182,Manfred Opper,181,12
1183,Enhong Chen,181,1
1184,Kuzman Ganchev,180,2
1185,Joao Gama,180,2
1186,Peter Orbanz,180,3
1187,Ingo Steinwart,180,6
1188,Yaser Sheikh,180,2
1189,Animashree Anandkumar,180,6
1190,Cun Mu,180,2
1191,Varsha Dani,179,2
1192,Seth Myers,179,1
1193,Yao-liang Yu,179,5
1194,Gerhard Neumann,179,7
1195,Jiayu Zhou,178,3
1196,Kuang-chih Lee,178,2
1197,Alexander J. Smola,177,7
1198,Nebojsa Jojic,177,8
1199,Magnus Rattray,177,4
1200,Justin Bedo,177,1
1201,Alexey Dosovitskiy,176,4
1202,Philip M. Long,176,6
1203,Aaron Wilson,176,2
1204,Xavier Bresson,176,5
1205,Amos Storkey,176,5
1206,Krikamol Muandet,176,5
1207,Thomas Brox,176,4
1208,Maria-Florina F. Balcan,175,8
1209,Charles X. Ling,175,2
1210,Robert Schapire,175,4
1211,Dou Shen,175,1
1212,Jian-Tao Sun,175,1
1213,Zheng Chen,175,1
1214,Ji-Rong Wen,174,2
1215,Zaiqing Nie,174,2
1216,Martin Takac,174,5
1217,Samuel Kaski,173,5
1218,Wen-Tau Yih,173,1
1219,Gordon Sun,173,1
1220,Liam Paninski,173,15
1221,Daniel D. Lee,173,10
1222,Zhaohui Zheng,173,1
1223,Keke Chen,173,1
1224,Vladimir Vapnik,173,2
1225,Omer Tamuz,173,2
1226,Alexandre Karpenko,173,1
1227,Hsiang-Fu Yu,173,5
1228,Shibin Parameswaran,173,1
1229,Yasin Abbasi-yadkori,173,1
1230,Shaojun Wang,173,8
1231,Tomaso Poggio,172,7
1232,Daniel Chia,172,1
1233,Siddharth Batra,172,1
1234,Maya Gupta,172,11
1235,Leonid Sigal,172,4
1236,Jason Palmer,172,2
1237,Margareta Ackerman,172,3
1238,Nicholas Roy,171,4
1239,Bhiksha Raj,171,4
1240,Jason Weston ,171,1
1241,Sethu Vijayakumar,171,8
1242,Kristin Branson,171,2
1243,Risi Kondor,171,8
1244,Christin Schafer,171,2
1245,Nathan Silberman,171,2
1246,Lars Buesing,171,7
1247,Rocco A. Servedio,171,4
1248,Jascha Sohl-Dickstein,170,6
1249,Sameer Agarwal,170,1
1250,Thomas Dietterich,170,4
1251,Pierre Geurts,170,4
1252,Louis Wehenkel,170,4
1253,Noah Smith,170,4
1254,Hung Hay Ho,170,1
1255,Wei Jin,170,1
1256,Zhenguo Li,169,4
1257,Jin Kyu Kim,169,2
1258,Patrick Pletscher ,169,1
1259,Feng Yan,169,4
1260,Garth A. Gibson,169,2
1261,Tom Schaul,169,5
1262,Martin Wainwright,168,4
1263,Song Han,168,1
1264,Wray Buntine,168,3
1265,Gerald Tesauro,168,2
1266,Jeff Pool,168,1
1267,Francesco Dinuzzo,168,4
1268,Blake Shaw,168,2
1269,Jakob H. Macke,168,10
1270,John Tran,168,1
1271,William Dally,168,1
1272,Yan Yan,168,2
1273,Matt Hoffman,168,4
1274,Carl Doersch,167,1
1275,Zhao Xu,167,2
1276,Stefan Wager,167,3
1277,Alexei A. Efros,167,1
1278,Nal Kalchbrenner,167,3
1279,Marcus Liwicki,166,2
1280,Jean-baptiste Poline,166,2
1281,Xiaoxiao Guo,165,3
1282,Jiashi Feng,165,5
1283,Alicia Wolfe,165,1
1284,Dennis Strelow,165,1
1285,Chaitanya Chemudugunta,165,1
1286,David MacKay,165,3
1287,Jingrui He,165,3
1288,Vinayak Rao,164,9
1289,Mike Klaas,163,1
1290,Zhirong Yang,163,6
1291,Chris Baker,163,2
1292,Mark Briers,163,1
1293,Ichiro Takeuchi,163,9
1294,Sungjin Ahn,163,2
1295,Andrew Wilson,163,5
1296,Rishabh K. Iyer,163,5
1297,Simon Maskell,163,1
1298,Romain Paulus,162,2
1299,Marek Sulovsk_,162,1
1300,Vladimir Kolmogorov,162,4
1301,Vivek Goyal,162,2
1302,Andrew Moore,161,2
1303,Fei Li,161,2
1304,Srikrishna Sridhar,160,2
1305,Guido Sanguinetti,160,5
1306,Mingkui Tan,160,3
1307,Dashan Gao,160,1
1308,Larry S. Davis,160,3
1309,Gilles Stoltz,160,2
1310,Lei Zhang,160,4
1311,Nan Ding,159,8
1312,Xiang Zhang,159,1
1313,David Rosenberg,159,1
1314,Tamara Broderick,159,5
1315,Junbo Zhao,159,2
1316,Ryan Mcdonald,159,1
1317,Andras Antos,159,2
1318,Seung-Jean Kim,159,2
1319,Dan Walker,159,1
1320,Qingcai Chen,158,1
1321,Massi Pontil,158,3
1322,Baotian Hu,158,1
1323,Bernhard Sch_lkopf,158,4
1324,Wei-Ying Ma,158,2
1325,Lawrence Cayton,157,4
1326,Stan Matwin,157,2
1327,Chang Wang,157,2
1328,Robert Gens,157,2
1329,Charles A. Micchelli,157,3
1330,Stefan Wrobel,156,1
1331,Bharath Sriperumbudur,156,6
1332,Liva Ralaivola,156,10
1333,Yijun Sun,156,2
1334,Hua Ouyang,156,4
1335,Salah Rifai,155,2
1336,Kazuyuki Aihara,155,3
1337,Zhuoliang Kang,155,1
1338,Fei  Sha,155,1
1339,Yuval Tassa,155,3
1340,Katrina Ligett,155,1
1341,Harald Steck,155,2
1342,Alan A. Stocker,155,8
1343,Yonatan Halpern,154,2
1344,Alice X. Zheng,154,1
1345,Alex Aiken,154,1
1346,Ben Liblit,154,1
1347,Yi Zhang,154,5
1348,Weilong Yang,154,2
1349,Changyou Chen,154,8
1350,Stanislas Lauly,153,2
1351,Stefano Ermon,152,14
1352,John Guttag,152,2
1353,Luke Zettlemoyer,152,2
1354,Sriraam Natarajan,152,3
1355,Nicola L. Talbot,151,1
1356,Gavin C. Cawley,151,1
1357,Long Zhu,151,4
1358,Jacob Eisenstein,151,1
1359,Ole Winther,151,7
1360,Nando D. Freitas,151,5
1361,Jianmin Wang,151,3
1362,Philipp W. Keller,151,1
1363,Sheng-jun Huang,151,1
1364,Laurent E. Ghaoui,151,4
1365,Christian Plagemann,150,1
1366,Venkatesh Saligrama,150,9
1367,Wolfram Burgard,150,1
1368,Patrick Pfaff,150,1
1369,Junyoung Chung,150,3
1370,Kathryn Roeder,149,2
1371,Jakob J. Verbeek,149,1
1372,Yixin Chen,149,3
1373,Vojtvech Franc,149,2
1374,Kate Saenko,149,4
1375,Hyun Oh Song,149,4
1376,Finale Doshi,148,3
1377,Christian Igel,148,3
1378,Bernd Fischer,148,1
1379,Joseph K. Bradley,148,4
1380,Jennifer G. Dy,148,2
1381,Joan Bruna,147,1
1382,Yunsong Guo,147,1
1383,Xiang Xuan,147,1
1384,Kevin Murphy,147,1
1385,Steve Wright,147,2
1386,Zhaonan Sun,146,1
1387,Byron Boots,146,6
1388,Wulfram Gerstner,146,10
1389,William W. Cohen,146,3
1390,Nawanol Ampornpunt,146,1
1391,Michael W. Mahoney,146,7
1392,Aurelie C. Lozano,146,7
1393,Dongryeol Lee,146,5
1394,Roland Memisevic,146,5
1395,Keith Grochow,146,1
1396,Aaron Shon,146,1
1397,Virginia Smith,145,2
1398,Ali Shoeb,145,1
1399,Ren Xiaofeng,145,1
1400,James Cipar,145,1
1401,Phillip B. Gibbons,145,1
1402,Greg Ganger,145,1
1403,Henggang Cui,145,1
1404,Jin Yu,145,5
1405,Mathieu Salzmann,144,3
1406,Feng Zhou,144,1
1407,Rachel Ward,144,2
1408,Andreas Christmann,144,4
1409,Wangmeng Zuo,144,3
1410,Brahim Chaib-draa,144,5
1411,Koji Tsuda,144,4
1412,Vlad I. Morariu,143,1
1413,Li Cheng,143,4
1414,Eric Cosatto,143,2
1415,John V. Arthur,143,2
1416,Balaji V. Srinivasan,143,1
1417,Sumit Basu,143,1
1418,Kun Zhang,143,7
1419,Ed Vul,143,4
1420,Ramani Duraiswami,143,1
1421,Michael Zhu ,142,1
1422,James Bradbury,142,1
1423,Alexandros Kalousis,142,6
1424,Ankit Kumar,142,1
1425,Peter Ondruska,142,1
1426,Mohit Iyyer,142,1
1427,Ishaan Gulrajani,142,1
1428,Debajyoti Ray,142,2
1429,Victor Zhong,142,1
1430,Adria Puigdomenech Badia,142,1
1431,Tim Harley,142,1
1432,Yichen Wu,142,1
1433,Alyosha Efros,142,2
1434,Georges Natsoulis,141,1
1435,Kenneth Kreutz-Delgado,141,1
1436,Qiang Ji,141,5
1437,Charles Kemp,141,11
1438,Takafumi Kanamori,141,5
1439,Jialei Wang,141,3
1440,Tong Zhang ,141,2
1441,Onureena Banerjee,141,1
1442,Mu Li,141,2
1443,Wu-jun Li,140,2
1444,Andrea Bonarini,140,2
1445,Thomas G. Dietterich,140,4
1446,Erich Elsen,140,2
1447,Greg Diamos,140,2
1448,Haim Avron,140,6
1449,David Page,140,9
1450,Yuanhao Chen,140,3
1451,Abhimanyu Das,140,2
1452,Mike Chrzanowski,140,2
1453,Tian Lan,140,2
1454,Antoni B. Chan,140,3
1455,Vittorio Murino,139,5
1456,Xianjie Chen,139,1
1457,Laurent Najman,139,1
1458,Jean-yves Audibert,139,2
1459,Camille Couprie,139,1
1460,David Barber,139,8
1461,Gal Chechik,139,6
1462,Cl_ment Farabet,139,1
1463,Pat Langley,139,3
1464,Eric Laufer,139,1
1465,Barbara Caputo,138,2
1466,JingDong Chen,138,1
1467,Kevin Waugh,138,3
1468,Dario Amodei,138,1
1469,Rishita Anubhai,138,1
1470,Li Yao,138,1
1471,Eric Battenberg,138,1
1472,Carl Case,138,1
1473,Jared Casper,138,1
1474,Lirong Xia,137,5
1475,Amir Navot,137,2
1476,Guido F. Montufar,137,2
1477,Jinbo Xu,137,3
1478,Christopher Meek,137,6
1479,Vibhav Gogate,136,3
1480,Wee S. Lee,136,4
1481,Jan Gasthaus,136,3
1482,Nakul Verma,136,3
1483,Csaba Szepesva_ri,136,1
1484,Anthony Joseph,136,2
1485,Kaushik Subramanian,136,3
1486,Matthew Blaschko,135,7
1487,Zhen J. Xiang,135,2
1488,Si Si,135,5
1489,Jie Luo,135,3
1490,Dhruv Batra,135,6
1491,Fei Sha ,135,1
1492,Ijaz Akhter,135,1
1493,Sohaib Khan,135,1
1494,Bart Selman,135,8
1495,Matan Gavish,135,1
1496,David Lopez-Paz,135,4
1497,Youngmin Cho,134,3
1498,Jun-Ming Xu,134,1
1499,Thierry Artieres,134,2
1500,Aude Billard,134,2
1501,Roman Garnett,133,10
1502,Andre Martins,133,4
1503,Samuel R. Bulo,133,2
1504,David Wingate,133,7
1505,Marcello Pelillo,133,2
1506,Bernt Schiele,133,5
1507,Zheng Qu,133,4
1508,Sam Patterson,133,2
1509,Wenliang Zhong,133,3
1510,Nicholas FitzGerald,133,1
1511,Matyas Sustik,133,1
1512,Cynthia Matuszek,133,1
1513,Zoran Popovic,132,3
1514,Lavi Shpigelman,132,2
1515,Branislav Kveton,132,8
1516,Finale Doshi-velez,132,3
1517,Giovanni Zappella,132,5
1518,Haoying Fu,132,1
1519,Andrew J. Moore,132,1
1520,Hamed Masnadi-Shirazi,132,2
1521,Jesse Barlow,132,1
1522,Paris Smaragdis,132,3
1523,Massih Amini,132,2
1524,Eilon Vaadia,132,2
1525,Bo Dai,132,6
1526,Xin Yang,132,1
1527,Shiqian Ma,131,2
1528,Bill Freeman,131,6
1529,Francisco Pereira,131,4
1530,Andrew Cotter,131,5
1531,William Stafford Noble,131,2
1532,Florian Steinke,131,4
1533,Bohyung Han,131,3
1534,Babak Shakibi,131,1
1535,Stefano Soatto,131,5
1536,Adam Woznica,131,3
1537,Charles Cadieu,131,2
1538,Luca Zaniboni,130,1
1539,Jia Deng,130,2
1540,Mauro Maggioni,130,2
1541,Wei Fan,130,4
1542,Rebecca Willett,130,3
1543,David Vickrey,130,2
1544,Prem K. Gopalan,130,4
1545,Mathias Berglund,130,4
1546,Po-Ling Loh,130,3
1547,Peter Flach,130,3
1548,Amin Karbasi,129,9
1549,Harikrishna Narasimhan,129,9
1550,Dana Wilkinson,129,3
1551,Jeff Beck,129,4
1552,Charles Sutton,129,5
1553,Minos Garofalakis,128,1
1554,Frank Lin,128,1
1555,Dilan Gorur,128,3
1556,Maksims Volkovs,128,3
1557,Rouhollah Rahmani,128,1
1558,Sally A. Goldman,128,1
1559,Stefan Schaal,128,5
1560,Katya Scheinberg,128,1
1561,Rohit Khandekar,128,1
1562,Russell Greiner,128,10
1563,Horst Bunke,128,1
1564,Rahul Garg,128,1
1565,Alexander Gray ,128,2
1566,David Buffoni,128,2
1567,Sylvain Calinon,127,1
1568,Vladimir Jojic,127,2
1569,Perry R. Cook,127,1
1570,Shahin Jabbari,127,2
1571,Dmitry Malioutov,127,4
1572,Philipp Hennig,127,7
1573,Josef Sivic,127,2
1574,Masayuki Karasuyama,127,5
1575,Yevgeny Seldin,127,7
1576,Xuanhui Wang,127,1
1577,Matthew D. Hoffman,127,1
1578,Vikas Singh,127,10
1579,Madhusudana Shashanka,127,2
1580,Thomas Hofmann,127,4
1581,Christian Widmer,126,2
1582,Chien-Ju Ho,126,2
1583,Jennifer Wortman Vaughan ,126,1
1584,Kevin G. Jamieson,126,5
1585,Chiranjib Bhattacharyya,126,13
1586,Yanyan Lan,126,4
1587,Jiawei Han,126,5
1588,Aswin C. Sankaranarayanan,125,1
1589,Battista Biggio,125,2
1590,Andrew E. Waters,125,1
1591,Tom Erez,125,2
1592,Mikko Honkala,125,2
1593,Shivaram Kalyanakrishnan,125,3
1594,Alfred O. Hero,125,5
1595,Yiming Ying,125,4
1596,Steven J. Phillips,125,2
1597,Sanjeev Satheesh,125,2
1598,Colin Campbell,124,2
1599,Mate Lengyel,124,11
1600,Uri Shalit,124,5
1601,Jereme Kunegis,124,1
1602,Andreas Lommatzsch,124,1
1603,Blaine Nelson,124,2
1604,Kailash Gopalakrishnan,124,1
1605,Ankur Agrawal,124,1
1606,Karl Rohe,124,2
1607,Suyog Gupta,124,1
1608,Pritish Narayanan,124,1
1609,Oliver Stegle,124,4
1610,Mingsheng Long,124,2
1611,Antti Rasmus,124,2
1612,Harri Valpola,124,2
1613,Jose Hernandez-Orallo,124,2
1614,Cesar Ferri,124,2
1615,Nan Ye,124,3
1616,Daniel B. Neill,123,1
1617,Gregory F. Cooper,123,1
1618,Tao Wang,123,2
1619,Andreas Zell,123,1
1620,Holger Frahlich,123,1
1621,Vicki Cheung,123,1
1622,Alec Radford,123,1
1623,Weihao Kong,123,1
1624,Alexander C. Berg,123,1
1625,Florian Sieker,123,1
1626,Fabrizio Angiulli,123,1
1627,Jarg Wegner,123,1
1628,Ashish Rastogi,123,2
1629,Kevin Brown,122,1
1630,Michael Wu,122,1
1631,HyoukJoong Lee,122,1
1632,Arvind Sujeeth,122,1
1633,Anand Atreya,122,1
1634,Martin Odersky,122,1
1635,Andre Wibisono,122,4
1636,Hassan Chafi,122,1
1637,Su-In Lee,122,3
1638,Sudheendra Vijayanarasimhan,122,2
1639,Rosie Jones,122,1
1640,Ben Carterette,122,1
1641,Tyler Lu,122,1
1642,Ragesh Jaiswal,122,1
1643,Tiark Rompf,122,1
1644,Stephane Ross,121,3
1645,Srinivas C. Turaga,121,2
1646,Moritz N. Helmstaedter,121,2
1647,Laurens Van der Maaten,121,2
1648,R. Bharat Rao,121,1
1649,Srinadh Bhojanapalli,121,4
1650,Zhandong Liu,121,3
1651,Winfried Denk,121,2
1652,David Kempe,121,2
1653,Zheng Wen,121,8
1654,Sunita Sarawagi,121,5
1655,Jack M. Wang,121,1
1656,Andrew Guillory,120,4
1657,Yunchao Gong,120,2
1658,Arthur Szlam,120,4
1659,Michael Wakin,120,1
1660,Jost Tobias Springenberg,120,2
1661,Cyril Goutte,120,2
1662,Alexander Schwing,120,4
1663,Kohei Hayashi,120,7
1664,Li Xu,120,3
1665,Hirotaka Hachiya,120,5
1666,Jianzhuang Liu,120,2
1667,Seunghoon Hong,119,2
1668,Heiko Strathmann,119,4
1669,Jasmina Bogojeska,119,2
1670,Amir M. Farahmand,119,2
1671,Dirk Husmeier,119,5
1672,William F. Whitney,119,1
1673,Kaushik Sinha,119,3
1674,H. Brendan McMahan,119,2
1675,Wei Bi,119,2
1676,Philipp Moritz,119,1
1677,Junhua Mao,119,3
1678,Yael Niv,118,3
1679,David  Blei,118,2
1680,Odalric Maillard,118,4
1681,Ron Bekkerman,118,1
1682,Kwabena Boahen,118,2
1683,Yan Duan,117,3
1684,Thomas Lengauer,117,1
1685,Rein Houthooft,117,3
1686,David Jensen,117,1
1687,James M. Rehg,117,3
1688,Mario Figueiredo,117,3
1689,Richard Turner,117,7
1690,Justin Kearns,117,1
1691,Alon Gonen,117,4
1692,Douglas Aberdeen,117,4
1693,Mateusz Malinowski,117,1
1694,Bernardino Romera-Paredes,117,2
1695,Aditya Bhaskara,117,4
1696,Marc Maier,117,1
1697,Matthew J. Rattigan,117,1
1698,Justin Driemeyer,117,1
1699,Raphael Hauser,117,1
1700,Noah A. Smith,116,4
1701,Feng Liang,116,4
1702,Shengbo Guo,116,3
1703,Lyle Ungar,116,3
1704,Kevin Small,116,2
1705,Soren Kaae Sonderby,116,4
1706,M. Belkin,116,1
1707,Alexandru Balan,116,1
1708,Kiri Wagstaff,116,2
1709,D. McAllester,116,1
1710,Y. Altun,116,1
1711,Vincent Rabaud,116,2
1712,Matthieu Courbariaux,115,2
1713,Samory Kpotufe,115,8
1714,Rui M. Castro,115,2
1715,Benigno Uria,115,3
1716,Alberto Suarez,115,3
1717,Martha White,115,6
1718,Jeff G. Schneider,115,4
1719,Jan Peters,115,3
1720,Gonzalo Martinez-Munoz,115,2
1721,Yue Cao,115,1
1722,Zeyuan Allen-Zhu,115,6
1723,Ashia C. Wilson,114,1
1724,Nicholas Boyd,114,1
1725,Konrad Grzeska,114,1
1726,Stephen J. Roberts,114,3
1727,Michael Schroder,114,1
1728,Fredrik Lindsten,114,5
1729,Michal Valko,114,10
1730,Carmen Vidaurre,114,1
1731,Max Sagebaum,114,1
1732,Andreas Damianou,113,2
1733,Jovan Popovic,113,1
1734,Tiberio Caetano,113,3
1735,Tuyen Huynh,113,1
1736,Dzmitry Bahdanau,113,1
1737,Urs Muller,113,1
1738,Jan Ben,113,1
1739,Beat Flepp,113,1
1740,Jan K. Chorowski,113,1
1741,Dmitriy Serdyuk,113,1
1742,Mauricio Alvarez,113,2
1743,Jie Zhou,113,3
1744,David Chen,113,1
1745,Cassio de Campos,112,1
1746,Zhi Zeng,112,1
1747,Wenlin Chen,112,3
1748,Junming Xu,112,1
1749,Hamid Reza Maei,112,1
1750,Yang Zhou,112,2
1751,John Winn,112,5
1752,David C. Parkes,112,6
1753,Andrew Goldberg,112,1
