,author,cite_num,paper_num
3451,Dietmar Ebner,15,1
3452,Taylor Berg-Kirkpatrick,15,1
3453,Katerina Fragkiadaki,15,1
3454,Richard M. Salter,15,1
3455,Wolf Vanpaemel,15,1
3456,David Baker,15,1
3457,Konrad Rieck,15,1
3458,Marc Sobel,15,1
3459,Wei Bian,15,1
3460,Guangcan Liu,15,2
3461,Mohammad Amin Sadeghi,15,1
3462,Ben Blum,15,1
3463,Volker Blanz,15,1
3464,Philip Bradley,15,1
3465,Dimitris Achlioptas,15,1
3466,Bertram E. Shi,15,3
3467,Klaus Obermayer,15,3
3468,Zeynep Akata,15,1
3469,Haim Schweitzer,15,1
3470,Crystal Maung,15,1
3471,Danny Bickson,15,1
3472,Marylou Gabrie,15,1
3473,Chengen Lu,15,1
3474,Jeffrey Pennington,15,1
3475,Xiaolin Hu,15,2
3476,Ravi Sastry Ganti,15,1
3477,Peter J. Thomas,15,1
3478,Utkarsh Porwal,15,1
3479,Hung Q. Ngo,15,1
3480,Yu Xin,15,1
3481,Chris Barber,15,1
3482,Yingbo Zhou,15,1
3483,Joseph Bockhorst,15,1
3484,Paul Roebber,15,1
3485,Xuezhi Wang,15,1
3486,Jose Bento,15,2
3487,Jason E. Weston,15,1
3488,Yin Chen,15,1
3489,Sohail Bahmani,15,1
3490,Justin Romberg,15,1
3491,Laura Balzano,15,1
3492,Edo Liberty,15,1
3493,David Page,15,2
3494,Katherine Chen,15,1
3495,Bart D. Moor,15,1
3496,Rafael Frongillo,15,5
3497,Azin Ashkan,15,1
3498,Behtash Babadi,15,2
3499,Chris Eliasmith,15,1
3500,Elisabetta Chicca,15,2
3501,Paul Nuyujukian,15,1
3502,Ramya Korlakai Vinayak,15,2
3503,Hiroshi Sawada,15,2
3504,Yuya Yoshikawa,15,2
3505,Julie Dethier,15,1
3506,Skander Mensi,15,1
3507,Richard Naud,15,1
3508,Jennifer Chayes,15,1
3509,Christian Borgs,15,1
3510,Rhiju Das,15,1
3511,Xin Yuan,15,2
3512,Matus J. Telgarsky,15,3
3513,Johan Suykens,15,1
3514,Kristiaan Pelckmans,15,1
3515,Shauki A. Elasaad,15,1
3516,Alessandro Farinelli,15,1
3517,Jes'us Cerquides,15,1
3518,Joseph M. Kimmel,15,1
3519,Meritxell Vinyals,15,1
3520,Juan A. Rodriguez-aguilar,15,1
3521,Faustino J. Gomez,15,1
3522,Joao F. Henriques,15,2
3523,Cristina Savin,15,5
3524,Eric W. Tramel,15,1
3525,Remi Lajugie,15,1
3526,Terrence C. Stewart,15,1
3527,Damien Garreau,15,1
3528,Lin Wu,15,1
3529,Ofer Zeitouni,14,1
3530,Fangjian Guo,14,1
3531,Daniel Reichman,14,1
3532,Zuoguan Wang,14,2
3533,Volkmar Welker,14,1
3534,Yan Huang,14,1
3535,Shaul Druckmann,14,2
3536,Quoc Tran-Dinh,14,1
3537,Gerwin Schalk,14,2
3538,Gabriel Krummenacher,14,2
3539,Pravesh Kothari,14,1
3540,Deeparnab Chakrabarty,14,1
3541,Sayan Mukherjee,14,1
3542,Volker Roth,14,3
3543,Mikaela Keller,14,2
3544,Jung Hoon Lee,14,1
3545,David Decaprio,14,1
3546,Eran Treister,14,1
3547,Stephen Lawrie,14,1
3548,Trapit Bansal,14,1
3549,Ravindran Kannan,14,1
3550,Srini Turaga,14,1
3551,Zhilin Yang,14,1
3552,David Mcgonigle,14,1
3553,Ye Yuan,14,1
3554,Yuexin Wu,14,1
3555,Dilin Wang,14,1
3556,Jade P. Vinson,14,1
3557,Jakob Macke,14,1
3558,Ryota Kobayashi,14,2
3559,Xiaolong Ma,14,1
3560,Siqi Nie,14,1
3561,Avi Wigderson,14,1
3562,TIAN TIAN,14,1
3563,Matthew Der,14,1
3564,Gregory Rogez,14,1
3565,Matthew D. Pearson,14,1
3566,Chao Qian,14,1
3567,Yang Yu,14,1
3568,Srikrishna Sridhar,14,1
3569,Francisco Ruiz,14,3
3570,Stacey Luoma,14,1
3571,James E. Galagan,14,1
3572,Javier S. Turek,14,1
3573,Barbara Rakitsch,14,1
3574,Graham Mcneill,14,1
3575,Michael G. Madden,14,1
3576,Gowtham Bellala,14,1
3577,Geoffrey T. Manley,14,1
3578,Suresh Bhavnani,14,1
3579,Mitchell Cohen,14,1
3580,Eric Saund,14,1
3581,Kristan Staudenmayer,14,1
3582,Konstantin K. Likharev,14,1
3583,Diane Morabito,14,1
3584,Lars Maaloe,14,1
3585,Qichao Que,14,2
3586,Patrice Bertail,14,1
3587,Tim Rogers,14,2
3588,Norm Aleks,14,1
3589,Casper Kaae Sonderby,14,1
3590,Chuck Kalish,14,1
3591,Joseph Harrison,14,1
3592,Peilin Zhao,14,1
3593,Enrico Simonotto,14,1
3594,Tor Lattimore,14,7
3595,Heather Whalley,14,1
3596,Bo Wen,14,1
3597,Tanja Schultz,13,1
3598,Andreas Bartels,13,1
3599,Romain Brasselet,13,1
3600,Benedict Leimkuhler,13,1
3601,Xiaocheng Shang,13,1
3602,Zhanxing Zhu,13,1
3603,Julia Owen,13,1
3604,Lukasz Kopec,13,1
3605,Ilya O. Tolstikhin,13,3
3606,Luca Bascetta,13,1
3607,Matteo Pirotta,13,1
3608,Adith Swaminathan,13,1
3609,Maren Mahsereci,13,1
3610,Peichao Peng,13,1
3611,Hamed Hassani,13,2
3612,Greg Horwitz,13,1
3613,Peter Sollich,13,3
3614,Yanjun Han,13,1
3615,Qing Tao,13,1
3616,Nisheeth Srivastava,13,2
3617,Nate Derbinsky,13,1
3618,Javier Alonso-Mora,13,1
3619,Jonathan S. Yedidia,13,1
3620,Lie Wang,13,1
3621,Eyal Krupka,13,1
3622,Angelo Arleo,13,1
3623,Jaety Edwards,13,1
3624,Oren Rippel,13,1
3625,Aditya Bhaskara,13,2
3626,Thomas Peel,13,1
3627,Sandrine Anthoine,13,1
3628,Yik-cheung Tam,13,1
3629,Roland Johansson,13,1
3630,Kazuo Machida,13,1
3631,Wei Wen,13,1
3632,Chao Zhang,13,1
3633,Devdatt Dubhashi,13,2
3634,Grace Wahba,13,2
3635,Mikhail Figurnov,13,1
3636,Ozlem Aslan,13,1
3637,Stephane Gaiffas,13,1
3638,Hao Cheng,13,1
3639,Judy Goldsmith,13,1
3640,Aizhan Ibraimova,13,1
3641,Martin Mundhenk,13,1
3642,Wenxiu Sun,13,1
3643,Andrew Howard,13,1
3644,Alexandre de Brebisson,13,1
3645,Xavier Bouthillier,13,1
3646,Keith Bush,13,1
3647,Daniel Kuhn,13,2
3648,Hiroki Terashima,13,1
3649,Anatoli Juditsky,13,3
3650,Jie Shen,13,1
3651,Hai Li,13,1
3652,Misha Ahrens,13,2
3653,Nitesh Shroff,13,1
3654,Robert Nishihara,13,1
3655,Edward Challis,13,1
3656,Vahab Mirrokni,13,3
3657,Cedric Fevotte,13,3
3658,Chunpeng Wu,13,1
3659,Cassio Campos,13,1
3660,Kaustubh R. Patil,13,1
3661,Qiong Yan,13,1
3662,Pavan Turaga,13,1
3663,Takehisa Yairi,13,1
3664,Yandan Wang,13,1
3665,Bradley C. Love,13,1
3666,Yiran Chen,13,1
3667,Yasuhiro Tsubo,13,1
3668,Srivatsan Narayanan,13,1
3669,Petr Lansky,13,1
3670,Lei Li,13,1
3671,Ronen Eldan,13,2
3672,Mark Rogers,13,1
3673,Peter Krafft,12,1
3674,Lakshminarayanan Subramanian,12,1
3675,Juston Moore,12,1
3676,Krzysztof M. Choromanski,12,2
3677,Lucas Maystre,12,1
3678,Amar Shah,12,1
3679,Silvio Lattanzi,12,2
3680,John Agapiou,12,1
3681,Vincent Tan,12,1
3682,Silvio Savarese,12,2
3683,Ashwin Venkataraman,12,1
3684,Alexander Vezhnevets,12,1
3685,Bruce Desmarais,12,1
3686,Akshat Kumar,12,1
3687,Yuichi Yoshida,12,3
3688,Evan Archer,12,1
3689,Benjamin Culpepper,12,1
3690,Alexander Ecker,12,1
3691,Dawn Song,12,2
3692,Rama Natarajan,12,1
3693,Alp Yurtsever,12,2
3694,Shilin Ding,12,1
3695,Jeany Son,12,1
3696,Mahdi Milani Fard,12,3
3697,Suha Kwak,12,1
3698,Wu-Jun Li,12,1
3699,James Sharpnack,12,1
3700,Ling Yan,12,1
3701,Theodore J. Perkins,12,1
3702,Vasiliy Karasev,12,1
3703,Joseph Schlecht,12,1
3704,Xu Chen,12,1
3705,Kobus Barnard,12,1
3706,Cong Xie,12,1
3707,Xiuyuan Cheng,12,1
3708,Aurelien Lucchi,12,2
3709,Ariel Kleiner,12,1
3710,Zhen Li,12,1
3711,Huazhong Ning,12,1
3712,Liangliang Cao,12,1
3713,Jan Feyereisl,12,1
3714,Stephane Mallat,12,1
3715,Oliver B. Kroemer,12,2
3716,Abdul S. Sheikh,12,1
3717,John R. Hershey,12,1
3718,Shane Legg,12,1
3719,Kui Tang,12,1
3720,Patrick Jaillet,12,2
3721,Yuanzhi Li,12,4
3722,Abdullah Celik,12,1
3723,Roy Fox,12,1
3724,Josh S. Merel,12,1
3725,Shenlong Wang,12,2
3726,Vinay Jethava,12,1
3727,Anders Martinsson,12,1
3728,Trausti Kristjansson,12,1
3729,Brian Taba,12,1
3730,Guang-Tong Zhou,12,1
3731,Alexandre Bayen,12,3
3732,Navid Zolghadr,12,1
3733,Walid Krichene,12,3
3734,Robert Busa-Fekete,12,2
3735,Ben Shababo,12,1
3736,Shaobo Han,12,2
3737,Kewei Tu,12,1
3738,Maria Pavlovskaia,12,1
3739,Milutin Stanacevic,12,1
3740,Tomi Silander,12,2
3741,Filip De Turck,12,1
3742,Gert Cauwenberghs,12,1
3743,Bojun Tu,12,1
3744,Kristina Klinkner,12,1
3745,Yonatan Wexler,12,2
3746,Sriraam Natarajan,12,1
3747,Moulines Eric,12,1
3748,Jeremy Weiss,12,1
3749,Zhize Li,12,1
3750,Yufei Tao,12,1
3751,Wei Cao,12,1
3752,Konstantinos Bousmalis,12,1
3753,George Trigeorgis,12,1
3754,Pawan K. Mudigonda,12,2
3755,Marco Pavone,12,1
3756,Aharon Birnbaum,12,1
3757,Wei Bi,12,1
3758,Eric K. Tsang,12,1
3759,Xiang Ji,12,1
3760,Ya Zhang,12,1
3761,Yixin Chen,12,1
3762,Song-Chun Zhu,12,1
3763,Marcelo Camperi,12,1
3764,Yannick Schwartz,12,1
3765,Luca Pasa,12,1
3766,Yonatan Halpern,12,1
3767,Zhengyuan Zhou,12,1
3768,Christian Albers,12,2
3769,Alessandro Sperduti,12,1
3770,Alexander Lorbert,12,1
3771,Klaus Pawelzik,12,2
3772,David I. Inouye,12,2
3773,Matthias Grossglauser,12,1
3774,Mohak Shah,12,2
3775,Alexander Zimin,12,1
3776,Yacine Jernite,12,1
3777,Xiaoqin Zhang,12,1
3778,Ydo Wexler,12,1
3779,Tom Goldstein,12,1
3780,Min Li,12,1
3781,Xiaoming Yuan,12,1
3782,Tuan A. Nguyen,12,1
3783,Di Wang,12,1
3784,Murat Kocaoglu,12,2
3785,James Kwok,11,1
3786,Matthieu Cord,11,1
3787,Happy Mittal,11,2
3788,Mikkel Schmidt,11,1
3789,Joo-Hwee Lim,11,1
3790,Sorathan Chaturapruek,11,1
3791,Saharon Rosset,11,1
3792,Daniel Lowd,11,1
3793,Moni Shahar,11,1
3794,Tsuyoshi Ide,11,1
3795,Yu-Bin Yang,11,1
3796,Arno Onken,11,3
3797,Konstantina Palla,11,1
3798,Nicolas Thome,11,1
3799,Hanlin Goh,11,1
3800,Niko Beerenwinkel,11,1
3801,Elaine Angelino,11,1
3802,Anna Choromanska,11,1
3803,Laurence Aitchison,11,1
3804,Xiaojiao Mao,11,1
3805,Siew Y. Wong,11,1
3806,Tobias Sing,11,1
3807,Trung V. Nguyen,11,1
3808,Tolga Bolukbasi,11,1
3809,Yuri Grinberg,11,2
3810,Rashmi Sundareswara,11,1
3811,Andreas Kolling,11,1
3812,Mingjie Zhao,11,1
3813,Gholamreza Haffari,11,1
3814,Armen Allahverdyan,11,1
3815,Jesse Davis,11,2
3816,Herbert Jaeger,11,1
3817,Philipp Batz,11,1
3818,Steffen Grunewalder,11,2
3819,Hirakendu Das,11,1
3820,Qian Wang,11,1
3821,Nicolas Macris,11,1
3822,Kiran K. Thekumparampil,11,1
3823,Mehmet Ganen,11,1
3824,Yunwen Lei,11,1
3825,Thibault Lesieur,11,1
3826,Remi Lemonnier,11,2
3827,Kevin Scaman,11,2
3828,Matthew Urry,11,2
3829,Gustavo Malkomes,11,3
3830,Alkis Gotovos,11,1
3831,Amin Sayedi,11,1
3832,Yoonho Hwang,11,1
3833,Hee-kap Ahn,11,1
3834,Carlton Downey,11,1
3835,Shuang Song,11,1
3836,Andrew Frank,11,1
3837,Agnieszka Grabska-Barwinska,11,2
3838,Ali Farhadi,11,1
3839,Se-Young Yun,11,3
3840,Ali Tofigh,11,1
3841,J.t. Lindgren,11,1
3842,Feng Chen,11,1
3843,Dimitris Margaritis,11,1
3844,Zheng Zhang,11,1
3845,Sen Song,11,1
3846,Jiaxing Zhang,11,1
3847,Jean Barbier,11,1
3848,Erik Sjlund,11,1
3849,Adam A. Margolin,11,1
3850,Mattias Hglund,11,1
3851,Jens Lagergren,11,1
3852,Alexander Binder,11,1
3853,Urun Dogan,11,1
3854,Mohamad Dia,11,1
3855,Fereshteh Sadeghi,11,1
3856,C. Lawrence Zitnick,11,1
3857,Michael C. Tschantz,11,1
3858,Adam T. Kalai,11,1
3859,Sen Wu,11,1
3860,Brendan van Rooyen,11,1
3861,David Ress,11,1
3862,Hyokun Yun,11,1
3863,Dotan D. Castro,11,1
3864,Alban Desmaison,11,1
3865,Rory Sayres,11,1
3866,James R. Voss,11,2
3867,Alexander J. Ratner,11,1
3868,Mohammadhossein Bateni,11,1
3869,Joel A. Tropp,11,1
3870,Florian Stimberg,11,2
3871,Rudy R. Bunel,11,1
3872,Timothy A. Machado,11,1
3873,Parameswaran Raman,11,1
3874,Urs Koster,11,1
3875,Kai-Wei Chang,11,2
3876,Mark Humphries,11,1
3877,Romain Caze,11,1
3878,Nicolas Chapados,11,1
3879,Jesus Cid-sueiro,11,1
3880,Quoc Tran Dinh,11,1
3881,Tim van Erven,11,3
3882,Kalanit Grill-spector,11,1
3883,Samuel Livingstone,11,1
3884,David Lopez-paz,11,1
3885,John J. Bruer,11,1
3886,Anthony D. Joseph,11,1
3887,Aditya Menon,11,2
3888,Neil Burch,11,1
3889,Alessandro Toigo,11,1
3890,Alex Kantchelian,11,1
3891,Chun-Nam Yu,11,1
3892,Hsiu-Chin Lin,11,1
3893,Vickie Baracos,11,1
3894,Ernesto D. Vito,11,1
3895,Scott Linderman,11,3
3896,Daniel Selsam,11,1
3897,Yuanjun Gao,11,2
3898,Tjeerd Dijkstra,11,1
3899,Dan Rosenbaum,11,2
3900,Morteza Zadimoghaddam,11,2
3901,Sachiko Kinoshita,11,1
3902,Mrinal Kalakrishnan,11,1
3903,Takashi Washio,11,2
3904,Luis Rademacher,11,2
3905,Sascha Swiercy,10,1
3906,Abbas Abdolmaleki,10,1
3907,Jens Mueller,10,1
3908,Soeren Laue,10,1
3909,Joachim Giesen,10,1
3910,Francois-Xavier Briol,10,1
3911,Benjamin Yackley,10,1
3912,Eduardo Corona,10,1
3913,Terran Lane,10,1
3914,Michael Eickenberg,10,1
3915,Olivier Grisel,10,1
3916,Matthias Zahrer,10,1
3917,Franz Pernkopf,10,1
3918,Kazuho Watanabe,10,2
3919,Nikos K. Logothetis,10,1
3920,Timothy A. Mann,10,2
3921,America Chambers,10,1
3922,Bela Frigyik,10,2
3923,Rudolf Lioutikov,10,1
3924,zhifeng Chen,10,1
3925,Guy Rosman,10,1
3926,Finale Doshi-Velez,10,1
3927,Simon Wiesler,10,1
3928,Hermann Ney,10,1
3929,Yonghui Wu,10,1
3930,Sridevi Parise,10,1
3931,Jacob Steinhardt,10,3
3932,Hachem Kadri,10,2
3933,Stefan Roth,10,1
3934,Jan Vondrak,10,1
3935,Huanran Lu,10,1
3936,Benjamin I. Rubinstein,10,1
3937,J. H. Rubinstein,10,1
3938,Niels Landwehr,10,2
3939,Luis Pualo Reis,10,1
3940,Matthias Munk,10,1
3941,Nuno Lau,10,1
3942,Viliam Lisy,10,1
3943,Mike Schuster,10,1
3944,Vojta Kovarik,10,1
3945,Jongmin Kim,10,1
3946,Soravit Changpinyo,10,1
3947,Danilo Bzdok,10,1
3948,Kuan Liu,10,1
3949,Xianxing Zhang,10,2
3950,Andrew Schwartz,10,1
3951,Ya-Ping Hsieh,10,2
3952,Paul Wagner,10,2
3953,Branislav Bosansky,10,1
3954,Sanghyuk Park,10,1
3955,Sungrack Yun,10,1
3956,Hyunsin Park,10,1
3957,Nils E. Napp,10,1
3958,Shuang Wu,10,2
3959,Thomas Bonald,10,1
3960,Steven Chase,10,1
3961,Subhabrata Sen,10,1
3962,Emre Kiciman,10,1
3963,Yuichi Nagata,10,1
3964,Atsushi Miyamae,10,1
3965,Yoshio Mita,10,1
3966,Doug Downey,10,1
3967,William E. Bishop,10,1
3968,Andrew Delong,10,1
3969,Yusuke Nakashita,10,1
3970,Maureen Clerc,10,1
3971,Sebastian Caro,10,1
3972,Teodor M. Moldovan,10,1
3973,Davide Boscaini,10,1
3974,Dylan J. Foster,10,2
3975,Joan Fruitet,10,1
3976,Juan J. Murillo-fuentes,10,1
3977,David Maltz,10,1
3978,Halid Z. Yerebakan,10,1
3979,Emanuele Rodola,10,1
3980,Azadeh Khaleghi,10,1
3981,Michael Bronstein,10,1
3982,Oliver Spatscheck,10,1
3983,Nikhil Bhat,10,1
3984,Ryan J. Tibshirani,10,2
3985,Yifan Wu,10,1
3986,Levi Boyles,10,2
3987,Ambedkar Dukkipati,10,1
3988,Debarghya Ghoshdastidar,10,1
3989,Tom Gunter,10,1
3990,Shobha Venkataraman,10,1
3991,Tadashi Shibata,10,1
3992,Oren Etzioni,10,1
3993,Adrian Weller,10,1
3994,Edo Collins,10,1
3995,Yifei Ma,10,1
3996,Christina E. Lee,10,2
3997,Tianlin Shi,10,1
3998,Chris Oates,10,1
3999,Jean Lafond,10,1
4000,Alan Malek,10,2
4001,Christos M. Christoudias,10,1
4002,Shin'ichi Satoh,10,1
4003,Nobuyuki Morioka,10,1
4004,Philippe Preux,10,1
4005,Olga Klopp,10,1
4006,Chongxuan Li,10,1
4007,Prasoon Goyal,10,1
4008,Bangpeng Yao,10,1
4009,Carlos J. Becker,10,1
4010,Isao Ono,10,1
4011,Olga Veksler,10,1
4012,Richard N. Aslin,10,1
4013,Tasuku Soma,10,1
4014,Gergo Orban,10,1
4015,Yuri Boykov,10,1
4016,Shusen Wang,10,1
4017,Shigenobu Kobayashi,10,1
4018,Nishant A. Mehta,10,1
4019,Raphael Bailly,9,1
4020,hengshuai yao,9,1
4021,Ariadna Quattoni,9,1
4022,Somdeb Sarkhel,9,2
4023,Rasmus Kyng,9,1
4024,Xavier Carreras,9,1
4025,Anup Rao,9,1
4026,Xiaoping Chen,9,1
4027,Feng Wu,9,1
4028,Tzu-Kuo Huang,9,3
4029,Francesco Caltagirone,9,1
4030,Christophe Schulke,9,1
4031,Dominique C. Perrault-joncas,9,1
4032,Payam Delgosha,9,1
4033,Ankan Saha,9,1
4034,Yossiri Adulyasak,9,1
4035,Vladimir Spokoiny,9,1
4036,Soheil Mohajer,9,1
4037,Joseph Modayil,9,1
4038,Eric Perreault,9,1
4039,Elaine Corbett,9,1
4040,Jianmin Wang,9,1
4041,Han Zhu,9,1
4042,Mingsheng Long,9,1
4043,Blake E. Woodworth,9,1
4044,Asuman Ozdaglar,9,1
4045,James Lu,9,1
4046,Hong Wang,9,1
4047,Jaime Carbonell,9,3
4048,Suhas Diggavi,9,1
4049,Pradeep Varakantham,9,1
4050,Dylan Hadfield-Menell,9,1
4051,Anca Dragan,9,1
4052,Asrar Ahmed,9,1
4053,Lionel Ott,9,2
4054,Fabio T. Ramos,9,2
4055,Wei Xing,9,1
4056,Aijun Bai,9,1
4057,Dominique Tschopp,9,1
4058,Eric Garcia,9,1
4059,Sang Oh,9,1
4060,Mikko Koivisto,9,1
4061,Kshitij Khare,9,1
4062,Christoforos Christoforou,9,1
4063,Trevor Hastie,9,1
4064,Tingni Sun,9,1
4065,Chi Fung,9,3
4066,Dejan Pecevski,9,1
4067,John C. Mitchell,9,1
4068,Robert West,9,1
4069,Hristo S. Paskov,9,1
4070,K. Wong,9,3
4071,Milan Vojnovic,9,2
4072,Nicolas Chopin,9,1
4073,Eric Sodomka,9,1
4074,Jiacui Li,9,1
4075,Sergey Feldman,9,1
4076,Tze Y. Leong,9,1
4077,Teppo Niinimaki,9,1
4078,Matthew A. Johnson,9,1
4079,Maxwell Collins,9,1
4080,Mauro Scanagatta,9,2
4081,Alexander G. Matthews,9,1
4082,Emanuele Coviello,9,1
4083,Henning Sprekeler,9,1
4084,Giorgio Corani,9,2
4085,Linsey Pang,9,1
4086,Devarajan Sridharan,9,1
4087,Brian Percival,9,1
4088,John Arthur,9,1
4089,Greg Stephens,9,1
4090,James Ridgway,9,1
4091,Trung Nguyen,9,1
4092,Marco Zaffalon,9,2
4093,Maurizio Filippone,9,1
4094,John Lim,9,1
4095,Don Towsley,9,1
4096,James Atwood,9,1
4097,Onkar Dalal,9,1
4098,Jim Kurose,9,1
4099,Francois Meyer,9,1
4100,Anirudh Goyal ALIAS PARTH GOYAL,9,1
4101,Zahra Zamani,9,1
4102,Megasthenis Asteris,9,2
4103,Steven Lemm,9,1
4104,Cesc C. Park,9,1
4105,Kyung-ah Sohn,9,1
4106,Wei Sun,9,1
4107,Guang Cheng,9,1
4108,Kustaa Kangas,9,1
4109,Steven W. Zucker,9,2
4110,Miguel A. Carreira-Perpinan,9,3
4111,Peter Latham,9,1
4112,Christoph Schnarr,9,1
4113,Paul Swoboda,9,1
4114,Jarg Hendrik Kappes,9,1
4115,Matthew Lawlor,9,2
4116,Yi Wu,9,1
4117,Kaiser Asif,9,2
4118,Ying Liu,9,1
4119,Tianyi Zhou,9,1
4120,Rina Panigrahy,9,1
4121,Jeremie Mary,9,1
4122,Pierre Alquier,9,1
4123,Jing Xiang,9,1
4124,Xianghang Liu,9,3
4125,Alex M. Lamb,9,1
4126,Jean-Baptiste Tristan,9,1
4127,Daniel Huang,9,1
4128,Karol Kurach,9,1
4129,Joseph Tassarotti,9,1
4130,Adam C. Pocock,9,1
4131,Dijun Luo,9,1
4132,Victoria Manfredi,9,1
4133,Guy L. Steele,9,1
4134,David Adametz,9,2
4135,Jing Qian,8,1
4136,Wenjie Luo,8,2
4137,Joshua Kulas,8,1
4138,Seong-hwan Jun,8,1
4139,Jinwoo Shin,8,3
4140,Avi Pfeffer,8,1
4141,Pierre Baque,8,1
4142,Edward Choi,8,1
4143,Joydeep Ghosh,8,3
4144,Andy Schuetz,8,1
4145,Walter Stewart,8,1
4146,Liangliang Wang,8,1
4147,Veeranjaneyulu Sadhanala,8,1
4148,Makoto Otsuka,8,1
4149,Jessa Bekker,8,1
4150,Tobias Glasmachers,8,1
4151,Yali Wang,8,1
4152,Vivien Seguy,8,1
4153,Julian Straub,8,1
4154,Sumio Watanabe,8,1
4155,Gunnar Kedenburg,8,2
4156,Michael Horrell,8,1
4157,Patrick O. Perry,8,1
4158,Yulai Cong,8,1
4159,Vikas Garg,8,2
4160,Ehsan Adeli-Mosabbeb,8,1
4161,Francisco Pereira,8,1
4162,Kim-Han Thung,8,1
4163,Le An,8,1
4164,Feng Shi,8,1
4165,Yuji Matsumoto,8,1
4166,Dinggang Shen,8,1
4167,Omer Bobrowski,8,1
4168,Shy Shoham,8,1
4169,Wittawat Jitkrittum,8,2
4170,Yunlong He,8,1
4171,Haesun Park,8,1
4172,Chao Qu,8,1
4173,Anastasios Kyrillidis,8,1
4174,Ashwinkumar Badanidiyuru,8,1
4175,Yonina Eldar,8,1
4176,Bjorn Ommer,8,2
4177,David S. Choi,8,1
4178,Michael R. Andersen,8,1
4179,Alexander Nazin,8,1
4180,Jonathan Z. Simon,8,1
4181,Ali Shojaie,8,1
4182,Kamil A. Wnuk,8,1
4183,Xiang Yan,8,1
4184,Fang Zhao,8,1
4185,Yongzhen Huang,8,1
4186,Han Zhao,8,1
4187,Tieniu Tan,8,1
4188,Huan Zhang,8,2
4189,Chao Chen,8,1
4190,Tianqi Zhao,8,1
4191,Daniel Whiteson,8,1
4192,Shihab A. Shamma,8,1
4193,Felipe Tobar,8,1
4194,Stuart Dreyfus,8,1
4195,Eiji Mizutani,8,1
4196,Bertrand Mesot,8,1
4197,Yi-hao Kao,8,1
4198,George Michailidis,8,1
4199,Sahar Akram,8,1
4200,Zeeshan Syed,8,1
4201,Gang Wang,8,1
4202,Georgios Giannakis,8,1
4203,Ruben Coen-cagli,8,1
4204,Daniel S. Levine,8,1
4205,Ted Meeds,8,1
4206,Adam White,8,1
4207,Lalit Jain,8,2
4208,Jack Valmadre,8,1
4209,Rakshit Trivedi,8,1
4210,Thomas Voegtlin,8,1
4211,Luca Bertinetto,8,1
4212,Amir Leshem,8,1
4213,Weiran Wang,8,2
4214,Reza Shadmehr,8,1
4215,Francisco R. Ruiz,8,1
4216,Sinead A. Williamson,8,3
4217,Carlos Blanco,8,1
4218,Tzu-kuo Huang,8,1
4219,Matthew Joseph,8,1
4220,Shaodan Zhai,8,1
4221,Ronny Lempel,8,1
4222,Tian Xia,8,1
4223,Ramesh Sridharan,8,1
4224,Eshcar Hillel,8,1
4225,Beresford N. Parlett,8,1
4226,Ming Tan,8,1
4227,Arnd Konig,8,1
4228,Alexandre Tsybakov,8,1
4229,xiaojian wu,8,1
4230,Wenhao Gui,8,1
4231,Donghyuk Shin,8,1
4232,Camille Coti,8,1
4233,Ryosuke Matsushita,8,1
4234,Toshiyuki Tanaka,8,1
4235,Zhen Cui,8,1
4236,Hong Chang,8,1
4237,Mohammad Khajah,8,1
4238,Xilin Chen,8,1
4239,E. J. Chichilnisky,8,2
4240,Oren Somekh,8,1
4241,Alexandre d'Aspremont,7,2
4242,Huixia J. Wang,7,1
4243,Changbo Zhu,7,1
4244,Weifeng Chen,7,1
4245,Zhao Fu,7,1
4246,Mihaela Van Der Schaar,7,2
4247,Dongcui Diao,7,1
4248,Chris Meek,7,1
4249,Andrew Smith,7,1
4250,Steven Bottone,7,2
4251,Yizhe Zhang,7,3
4252,Ryan D. Turner,7,2
4253,Hengshuai Yao,7,1
4254,Ben Poole,7,1
4255,Jeremy Reynolds,7,1
4256,Toshihiko Hosoya,7,1
4257,Kazuya Ishibashi,7,1
4258,Toshiyuki Ishii,7,1
4259,Cem Tekin,7,1
4260,Masafumi Oizumi,7,1
4261,Yongmei M. Wang,7,1
4262,Jaan Altosaar,7,1
4263,Andrey Bernstein,7,1
4264,Soeren Pirk,7,1
4265,Sebastien Leprince,7,1
4266,Michael N. Jones,7,2
4267,Daniele Calandriello,7,1
4268,David Cohn,7,1
4269,Jean Philippe Avouac,7,1
4270,Khaled S. Refaat,7,2
4271,Karl Pfleger,7,1
4272,Matthias Bauer,7,1
4273,Cong Han Lim,7,1
4274,Maithreyi Raghu,7,1
4275,Aman Dhesi,7,1
4276,Karin C. Knudson,7,2
4277,Michael Chertkov,7,3
4278,Shun-ichi Amari,7,2
4279,Saher Esmeir,7,1
4280,Bruno Conejo,7,1
4281,Dawei Yang,7,1
4282,Lukas Kroc,7,1
4283,Liang Zhang,7,1
4284,Yangyan Li,7,1
4285,Nahum Shimkin,7,1
4286,Charles R. Qi,7,1
4287,Manuele Bicego,7,1
4288,Anastasia Podosinnikova,7,1
4289,Sejong Yoon,7,1
4290,Patrick Purdon,7,1
4291,Peyman Mohajerin Esfahani,7,1
4292,Emery Brown,7,1
4293,Kyle R. Ulrich,7,2
4294,Kafui Dzirasa,7,3
4295,Andrzej Truski,7,1
