,author,cite_num,paper_num
3457,Bharath Chandrasekaran,4,1
3458,Alex Dimakis,4,1
3459,Gal Chechik,4,2
3460,J.Andrew Bagnell,4,1
3461,Brian Caffo,4,1
3462,Adam Gorka,4,1
3463,Aristides Gionis,4,1
3464,Ryan Bogdan,4,1
3465,Sumeet Katariya,4,1
3466,Jason Altschuler,4,1
3467,Xin Lin,4,2
3468,Gang Fu,4,1
3469,K. Lakshmanan,4,1
3470,Arun Venkatraman,4,1
3471,Anastasia Podosinnikova,4,1
3472,Markos Mylonakis,4,1
3473,Hongyu Su,4,1
3474,Khalil Sima'an,4,1
3475,Lawrence Carin ,4,1
3476,Ronald Ortner,4,2
3477,Rebecca Hwa,4,1
3478,Tong Lin,4,1
3479,Mohamad Ali Torkamani,4,1
3480,Gregor Urban,3,1
3481,Omer Dror,3,1
3482,Ariel Jaffe,3,1
3483,Xiuyuan Cheng,3,1
3484,Uri Shaham,3,1
3485,Miguel Carreira-Perpinan,3,2
3486,Matthew Richardson,3,1
3487,Jan Hendrik Metzen,3,1
3488,Max Vladymyrov,3,2
3489,Matthai Plilipose,3,1
3490,Abdel-rahman Mohamed,3,1
3491,Shengjie Wang,3,1
3492,Ozlem Aslan,3,1
3493,Joseph Chang,3,1
3494,Eugene Grois,3,1
3495,David C. Wilkins,3,1
3496,Yuval Kluger,3,1
3497,Lu Feng,3,1
3498,Celestine Dunner,3,1
3499,Philipp Grohs,3,1
3500,Heishiro Kanagawa,3,1
3501,Yukihiro Tagami,3,1
3502,Dar'o Garc'a-Garc'a,3,1
3503,Helmut Boelcskei,3,1
3504,William Hoiles,3,1
3505,Stephen Bach,3,1
3506,Thomas Wiatowski,3,1
3507,Willie Neiswanger,3,1
3508,Wei Dai,3,1
3509,Veeranjaneyulu Sadhanala,3,1
3510,Cedric Malherbe,3,1
3511,Nikolai Slavov,3,1
3512,Prashanth La,3,1
3513,Nathaniel Korda,3,1
3514,Michael Tschannen,3,1
3515,Aleksandar Stanic,3,1
3516,Timo Klerx,3,1
3517,Karlson Pfannschmidt,3,1
3518,Kalina Jasinska,3,1
3519,Ravindran Kannan,3,1
3520,Navin Goyal,3,1
3521,Chiranjib Bhattacharya,3,1
3522,Jagdeep Pani,3,1
3523,Vikash Mansinghka,3,1
3524,Karthik Narasimhan,3,1
3525,Hayato Kobayashi,3,1
3526,Nobuyuki Shimizu,3,1
3527,Avraham Ruderman,3,1
3528,Haijie Gu,3,1
3529,Lihua Lei,3,1
3530,Aaron Schein,3,1
3531,Abbas Abdolmaleki,3,1
3532,Hany Abdulsamad,3,1
3533,David McAllester,3,1
3534,Pedro Felzenszwalb,3,1
3535,Jina Suh,3,1
3536,Deva Ramanan,3,1
3537,Daniel Vainsencher,3,1
3538,Saleema Amershi,3,1
3539,Liuyang Li,3,1
3540,Majid Janzamin,3,1
3541,James Petterson,3,1
3542,Guy Steele,3,1
3543,Jean-Baptiste Tristan,3,1
3544,Joseph Tassarotti,3,1
3545,Takayuki Osogami,3,1
3546,Pratik Gajane,3,1
3547,Simone Forte,3,1
3548,James Sharpnack,3,1
3549,Nicolas Chapados,3,1
3550,Uri Heinemann,3,1
3551,Brahim Chaib-draa,3,1
3552,Abdeslam Boularias,3,1
3553,Melih Kandemir,3,1
3554,William Fithian,3,1
3555,Yang Song,3,1
3556,Weijie Wu,3,1
3557,Jiaxiang Wu,3,1
3558,Cong Leng,3,1
3559,Hanqing Lu,3,1
3560,Margarita Osadchy,3,1
3561,Javed Aslam,3,1
3562,Richard,3,1
3563,Ian Wassell,3,1
3564,Yu Wang,3,1
3565,Qing Ling,3,1
3566,Keith Bonawitz,3,1
3567,Daniel Ramage,3,1
3568,Miao Xu,3,1
3569,Yusuke Muraoka,3,1
3570,Yossi Arjevani,3,1
3571,Chunchen Liu,3,1
3572,Amr Bakry,3,1
3573,Tarek El-Gaaly,3,1
3574,Mohamed Elhoseiny,3,1
3575,Ahmed Elgammal,3,1
3576,Fang Chen,3,1
3577,Raymond Langley,3,1
3578,Ephraim Tsalik,3,1
3579,Xin Yuan,3,1
3580,Huikang Liu,3,1
3581,Daniel Keren,3,1
3582,Chongxuan Li,3,1
3583,Adarsh Prasad,3,1
3584,Tao Sun,3,1
3585,Sergei Vassilvitskii,3,2
3586,Virgil Pavlu,3,1
3587,Jan-Willem Vandemeent,3,1
3588,Charles Dugas,3,1
3589,Gal Dalal,3,1
3590,Harsh Pareek,3,2
3591,Akshat Kumar,3,1
3592,Tom Rainforth,3,1
3593,Am_lie Rolland,3,1
3594,Xi Zhang,3,1
3595,Jian Cheng,3,1
3596,Tor Lattimore,3,1
3597,Roshan Shariff,3,1
3598,David Gadoury,3,1
3599,Bingyu Wang,3,1
3600,Elad Gilboa,3,1
3601,Cheng Li,3,1
3602,Blaise Hanczar,2,1
3603,Qi Mao,2,1
3604,Kevin Lang,2,1
3605,Haojun Chen,2,1
3606,Frederic Koehler,2,1
3607,Steve Hanneke ,2,1
3608,Peter Piech,2,1
3609,Zhibing Zhao,2,1
3610,Sebastian Fromenteau,2,1
3611,Young Jun Ko,2,1
3612,Sreeram Kannan,2,1
3613,Weihao Gao,2,1
3614,Junier Oliva,2,1
3615,Layne Price,2,1
3616,Shirley Ho,2,2
3617,Wenruo Bai,2,1
3618,Hanjun Dai,2,1
3619,Zhenddong Zhao,2,1
3620,Qiaoliang Xiang,2,1
3621,Elizabeth Burnside,2,1
3622,Mohamed Nadif ,2,1
3623,Martin Vechev,2,1
3624,Zhixing Li,2,1
3625,Jie Tang,2,1
3626,Garrett Bernstein,2,1
3627,Kevin Winner,2,1
3628,Ariel Procaccia,2,1
3629,Ioannis Caragiannis,2,1
3630,Nisarg Shah,2,1
3631,Carl-Johann Simon-Gabriel,2,1
3632,Dan Foreman-Mackey,2,1
3633,Dun Wang,2,1
3634,David Hogg,2,1
3635,Mort Naraghi-Pour,2,1
3636,Erfan Soltanmohammadi,2,1
3637,Michael Perrot,2,1
3638,Ashish Khetan,2,1
3639,Jeremie Jakubowicz ,2,1
3640,Pengtao Xie,2,1
3641,Haesun Park,2,1
3642,Minhwan Kim,2,1
3643,Woosang Lim,2,1
3644,Kyomin Jung,2,1
3645,Ralf Eggeling,2,1
3646,Ivo Grosse,2,1
3647,Siqiang Wen,2,1
3648,Juanzi Li,2,1
3649,Peng Zhang,2,1
3650,Andrea Vattani ,2,1
3651,Pavol Bielik,2,1
3652,Veselin Raychev,2,1
3653,Jelena Luketina,2,1
3654,Mathias Berglund,2,1
3655,Eric Sibony,2,2
3656,Kilho Shin ,2,1
3657,Katharina Morik,2,1
3658,Nico Piatkowski,2,1
3659,Daniel Lokshtanov,2,1
3660,Ravi Kumar,2,1
3661,Arpit Agarwal,2,1
3662,Ben London,2,1
3663,Stephan Marchand-Maillet,2,1
3664,Amir-Massoud Farahmand,2,1
3665,Giwoong Lee,2,1
3666,Sung ju Hwang,2,1
3667,Sven Kurras,2,1
3668,Gilles Blanchard,2,1
3669,Sougata Chaudhuri,2,1
3670,Konstantin Shmakov,2,1
3671,Chunming Zhang,2,1
3672,Jie Liu,2,1
3673,Edo Liberty,2,1
3674,Kurt Cutajar,2,1
3675,Zhiding Yu,2,1
3676,Emmanouil Antonios Platanios,2,1
3677,Weiyang Liu,2,1
3678,Maziar Gomrokchi,2,1
3679,Yandong Wen,2,1
3680,Urvashi Oswal,2,1
3681,Christopher Cox,2,1
3682,Matthew Lambon-Ralph,2,1
3683,Timothy Rogers,2,1
3684,Jean- Franc_ois Paiement,2,1
3685,Siegfried Nijssen,2,1
3686,Sanjeev Satheesh,2,1
3687,Graham McNeill,2,1
3688,Tom Mitchell,2,1
3689,Teodor Marinov,2,1
3690,Mikael Henaff,2,1
3691,Poorya Mianjy,2,1
3692,Awni Hannun,2,1
3693,Scott Niekum,2,1
3694,Elad Liebman,2,1
3695,Piyush Khandelwal,2,1
3696,Nate Veldt,2,1
3697,Jesse Engel,2,1
3698,Junichi Takeuchi,2,1
3699,Masanori Kawakita,2,1
3700,Meng Yang,2,1
3701,Shubho Sengupta,2,1
3702,David  McAllester,2,1
3703,Olivier Canevet,2,1
3704,Masaaki Imaizumi,2,1
3705,Cynthia Lo,2,1
3706,Tudor Achim,2,1
3707,Yin Tat Lee,2,1
3708,Sebastien Bubeck,2,1
3709,Jian Peng,2,1
3710,Cijo Jose,2,1
3711,Jovana Mitrovic,2,1
3712,Shane Carr,2,1
3713,Fabian Pedregosa,2,1
3714,Flavio Calmon,1,1
3715,Fenno Heath,1,1
3716,Harm Vanseijen,1,1
3717,Aditya Vempaty,1,1
3718,Richard Hull,1,1
3719,Matthew Riemer,1,1
3720,Massih-Reza Amini,1,1
3721,Elham Khabiri,1,1
3722,David Piekut,1,1
3723,Chenlei Leng,1,1
3724,Bojun Tu,1,1
3725,Xiangyu Wang,1,1
3726,Sen Yang,1,1
3727,Rina Barber,1,1
3728,Jinyan Guan,1,1
3729,Ran Dai,1,1
3730,Steven Rosenberg,1,1
3731,Qingyang Li,1,1
3732,Xiaochun Cao,1,1
3733,Zheng Wu,1,1
3734,Ji Yang,1,1
3735,Jiechao Xiong,1,1
3736,Songfeng Zheng,1,1
3737,David Hershkowitz,1,1
3738,Kobus Barnard,1,1
3739,Clayton Morrison,1,1
3740,Kyle Simek,1,1
3741,Zhiqiang Xu,1,1
3742,Sterling Johnson,1,1
3743,Oran Richman,1,1
3744,Varun Kanade,1,1
3745,Hui Qian,1,1
3746,Alistair Reid,1,1
3747,Melvyn Sim,1,1
3748,Daniel Steinberg,1,1
3749,Liran Szlak,1,1
3750,Ke Li,1,1
3751,Xiaoli Li,1,1
3752,Melani Rey,1,1
3753,Remy Degenne,1,1
3754,Katharina Blechschmidt,1,1
3755,Jitendra Malik,1,1
3756,Ernesto Brau,1,1
3757,Jonathan Rosenski,1,1
3758,Vamsi Ithapu,1,1
3759,Leonidas Lefakis,1,1
3760,Jianneng Cao,1,1
3761,Jinsung Yoon,1,1
3762,Sathya Narayanan Ravi,1,1
3763,Ahmed Alaa,1,1
3764,Scott Hu,1,1
3765,Connor Geer,1,1
3766,Ruitong Huang,1,1
3767,Zhaoran Wang,1,2
3768,Emily Butler,1,1
3769,Shusen Wang,1,1
3770,John Fisher,1,1
3771,Christopher James Langmead,1,1
3772,Kannan Ramchandran,1,1
3773,Yonina Eldar,1,1
3774,Zhiting Hu,1,1
3775,Andre_s Corrada-Emmanuel,1,1
3776,Maruan Al-Shedivat,1,1
3777,Martin Zinkevich,1,1
3778,Moustapha Cisse,1,1
3779,Shiliang Sun,1,1
3780,Xingyuan Pan,1,1
3781,Yan-Fu Liu,1,1
3782,Cong Han Lim,1,1
3783,Boris Lesner,1,1
3784,Zhuoran Yang,1,1
3785,Oluwasanmi Koyejo,1,3
3786,Cheng-Yu Hsu,1,1
3787,Carlo D'Eramo,1,1
3788,Milan Vojnovic,1,1
3789,Atsushi Miyauchi,1,1
3790,Seyoung Yun,1,1
3791,Shiva Prasad Kasiviswanathan,1,1
3792,Stephen Mussmann,1,1
3793,Alessandro Nuara,1,1
3794,Thomas Bhler,1,1
3795,Thomas Bottesch,1,1
3796,Markus Kachele,1,1
3797,Takuro Fukunaga,1,1
3798,Hongxia Jin,1,1
3799,James Newling,1,1
3800,Mohammad Mahdian,1,1
3801,Sadra Yazdanbod,1,1
3802,Kyuyeon Hwang,1,1
3803,Wonyong Sung,1,1
3804,Ho Qirong,1,1
3805,Howard Schultz,1,1
3806,Qiang Zhou,1,1
3807,Olgica Milenkovic,1,1
3808,Giulia Fanti,1,1
3809,David Abel,1,1
3810,Yuanbin Wu,1,1
3811,Georgios Papachristoudis,1,1
3812,QianQian Xu,1,1
3813,Yuan Yao,1,1
3814,Jiaming Song,1,1
3815,Shengyu Zhang,1,1
3816,Baoxiang Wang,1,1
3817,Christoph Dann,1,1
3818,Bruno Castro da Silva,1,1
3819,Jerry Li,1,1
3820,Ilias Diakonikolas,1,1
3821,Qi Zhao,1,1
3822,Jayadev Acharya,1,1
3823,Gregory Puleo,1,1
3824,Zico Kolter,1,1
3825,Sharad Vikram,1,1
3826,Purnima Rajan,1,1
3827,Weidong Han,1,1
3828,William Noble,1,1
3829,Yahel David,1,1
3830,Maxwell Libbrecht,1,1
3831,Nahum Shimkin,1,1
3832,Po-Wei Wang,1,1
3833,Matt Wytock,1,1
3834,Michael Hoffman,1,1
3835,Yuni Iwamasa,1,1
3836,Christopher Tosh,0,2
3837,Chao Qu,0,1
3838,Yonatan Wexler,0,1
3839,Chong jin Ong,0,1
3840,Filip Zelezny_,0,1
3841,Roksana Boreli,0,1
3842,Raphael Canyasse,0,1
3843,Bin Gu,0,1
3844,Avradeep Bhowmik,0,1
3845,Charles Ling,0,1
3846,Ondvrej Kuvzelka,0,1
3847,Russell Poldrack,0,1
3848,Lingxiao Huang,0,1
3849,Yu Liu,0,1
3850,Karthik Narayan,0,1
3851,Tam Le,0,1
3852,Ali Punjani,0,1
3853,Hu Ding,0,1
3854,Yue Zhang,0,1
3855,Jerome Gauthier,0,1
3856,Andrea Locatelli,0,1
3857,Frank Curtis,0,1
3858,Hafiz Tiomoko Ali,0,1
3859,Zhi-hua Zhou,0,1
3860,Pavel Serdyukov,0,1
3861,Yury Ustinovskiy,0,1
3862,Gleb Gusev,0,1
3863,Harry Sevi,0,1
3864,Vamsi Potluru,0,1
3865,Romain Couillet,0,1
3866,Benjamin Yackley,0,1
3867,Gilles Wainrib,0,1
3868,Mahantesh Halappanavar,0,1
3869,James Zou,0,2
3870,Chad Scherrer,0,1
3871,David Haglin,0,1
3872,Michael Kapralov,0,1
3873,Julia Vinogradska,0,1
3874,Stefan Bauer,0,1
3875,Liang Lan,0,1
3876,andreas Rauber,0,1
3877,Nathanael Chambers,0,1
3878,Dan Jurafsky,0,1
3879,Srinivasan Parthasarathy,0,1
3880,Odalric Maillard,0,1
3881,Yichi Xiao,0,1
3882,Rebecca Passonneau,0,1
3883,Jiong Zhang,0,1
3884,Periklis Papakonstantinou,0,1
3885,Tom Bylander,0,1
3886,Guang Yang,0,1
3887,Simon I. Hill,0,1
3888,Pankaj Agarwal,0,1
3889,Jiangwei Pan,0,1
3890,Song Liu,0,1
3891,Alan Gelfand,0,1
3892,Eric Balkanski,0,1
3893,Yaron Singer,0,1
3894,Or Sheffet,0,1
3895,Samuel Ieong,0,1
3896,Aditi Raghunathan,0,1
3897,Lawrence McAfee,0,1
3898,Akram Erraqabi,0,1
3899,Delfina Isaac,0,1
3900,Steve Ierome,0,1
3901,Axinia Radeva,0,1
3902,Liam Paninski,0,1
3903,Santosh Kumar,0,1
3904,Abhinav Parate,0,1
3905,Christoph Studer,0,1
3906,Benjamin Bloem-Reddy,0,1
3907,Simon Algorta,0,1
3908,Amit Kothiyal,0,1
3909,Mu Niu,0,1
3910,Maurilio Gutzeit,0,1
3911,Maxime Sangnier,0,1
3912,Michael Wunder,0,1
3913,Lili Dworkin,0,1
3914,Christoffel du Plessis,0,1
3915,Sean Jewell,0,1
3916,Neil Spencer,0,1
3917,Scott Yang,0,1
3918,Jun-Kun Wang,0,1
3919,Shou-de Lin,0,1
3920,Ou Jin,0,1
3921,Yizhen Huang,0,1
3922,Dawen Liang,0,1
3923,Trapit Bansal,0,1
3924,Weihong Guo,0,1
3925,Lixin Fan,0,1
3926,Andrew Lan,0,1
3927,Patrick Stinson,0,1
3928,Richard Baraniuk,0,1
3929,Ari Pakman,0,1
3930,Bastian Bischoff,0,1
3931,Edison Thomaz,0,1
3932,Nazir Saleheen,0,1
3933,Nicola Rebagliati ,0,1
3934,Roy Adams,0,1
3935,Brian Tanner,0,1
3936,Duy Nguyen-Tuong,0,1
3937,Anne Romer,0,1
3938,Phuong Nguyen,0,1
3939,Daniil Ryabko ,0,1
3940,Henner Schmidt,0,1
3941,Anna Korba,0,1
3942,Pradeep Ravikumar ,0,1
3943,Yuri Grinberg,0,1
3944,Doina Precup ,0,1
3945,Carla,0,1
3946,Ronan Le Bras,0,1
3947,Yexiang Xue,0,1
3948,Anirban Roychowdhury,0,1
